label,side,entry_time,exit_time,entry,exit,reason,pnl_pct,bars_held
5m+1h|thr18,long,2021-04-01 21:25:00,2021-04-01 21:25:00,33153.7,33145.8,score,-0.052783361442515726,0
5m+1h|thr18,long,2021-04-01 21:45:00,2021-04-01 21:50:00,33153.2,33139.59285714285,sl,-0.12152772415168521,1
5m+1h|thr18,long,2021-04-01 22:00:00,2021-04-01 22:05:00,33144.7,33130.55714285714,sl,-0.12031244691016833,1
5m+1h|thr18,long,2021-04-02 10:20:00,2021-04-02 10:25:00,33197.7,33189.55714285714,sl,-0.11910932244106667,1
5m+1h|thr18,long,2021-04-02 10:35:00,2021-04-02 10:45:00,33178.7,33175.8,score,-0.039895667551560036,2
5m+1h|thr18,long,2021-04-02 12:00:00,2021-04-02 12:00:00,33198.2,33190.7,sl,-0.11751927254114039,0
5m+1h|thr18,long,2021-04-02 12:35:00,2021-04-02 12:35:00,33176.7,33181.3,score,0.06750052919046348,0
5m+1h|thr18,long,2021-04-02 12:55:00,2021-04-02 13:05:00,33186.2,33183.3,score,-0.04140283098353806,2
5m+1h|thr18,long,2021-04-02 14:50:00,2021-04-02 15:05:00,33216.2,33205.21785714285,sl,-0.11660505679779827,3
5m+1h|thr18,long,2021-04-02 15:15:00,2021-04-02 15:40:00,33197.7,33345.3,score,1.6917954785342884,5
5m+1h|thr18,long,2021-04-05 01:55:00,2021-04-05 01:55:00,33273.7,33284.8,score,0.054848724644706,0
5m+1h|thr18,long,2021-04-05 13:10:00,2021-04-05 13:10:00,33346.2,33345.8,score,-0.004912676635341638,0
5m+1h|thr18,long,2021-04-05 13:20:00,2021-04-05 13:35:00,33358.7,33380.8,score,0.2839775189682603,3
5m+1h|thr18,long,2021-04-05 14:50:00,2021-04-05 15:00:00,33360.2,33367.3,score,0.07652874899572978,2
5m+1h|thr18,long,2021-04-05 15:30:00,2021-04-05 15:40:00,33394.7,33392.3,score,-0.022811455264998726,2
5m+1h|thr18,long,2021-04-05 16:30:00,2021-04-05 16:40:00,33396.7,33430.3,score,0.29262159831198387,2
5m+1h|thr18,long,2021-04-05 17:10:00,2021-04-05 17:10:00,33440.2,33438.3,score,-0.006598292900341366,0
5m+1h|thr18,long,2021-04-05 17:20:00,2021-04-05 17:25:00,33492.7,33478.3,score,-0.04297509599929842,1
5m+1h|thr18,long,2021-04-05 18:40:00,2021-04-05 18:50:00,33557.2,33543.8,score,-0.05558401671363019,2
5m+1h|thr18,long,2021-04-05 19:30:00,2021-04-05 19:40:00,33573.2,33592.8,score,0.12989481038261075,2
5m+1h|thr18,long,2021-04-05 20:20:00,2021-04-05 20:30:00,33531.7,33545.8,score,0.06922997256736457,2
5m+1h|thr18,long,2021-04-05 20:45:00,2021-04-05 20:45:00,33519.7,33529.8,score,0.04767754786080303,0
5m+1h|thr18,short,2021-04-06 10:25:00,2021-04-06 10:25:00,33456.8,33473.2,score,-0.08624244393649078,0
5m+1h|thr18,short,2021-04-06 10:55:00,2021-04-06 11:15:00,33509.8,33466.2,score,0.17360025803389711,4
5m+1h|thr18,short,2021-04-06 16:00:00,2021-04-06 16:30:00,33456.3,33479.603571428575,sl,-0.1414495129983157,6
5m+1h|thr18,long,2021-04-06 17:20:00,2021-04-06 17:25:00,33537.2,33514.8,score,-0.08610780706567925,1
5m+1h|thr18,long,2021-04-06 18:25:00,2021-04-06 18:35:00,33478.7,33493.8,score,0.05828899628180119,2
5m+1h|thr18,long,2021-04-06 19:05:00,2021-04-06 19:25:00,33506.2,33503.3,score,-0.015893913972730135,4
5m+1h|thr18,long,2021-04-06 19:40:00,2021-04-06 19:50:00,33476.7,33479.3,score,0.018019018505701416,2
5m+1h|thr18,long,2021-04-07 03:40:00,2021-04-07 03:50:00,33473.7,33473.8,score,0.0008874798781838708,2
5m+1h|thr18,long,2021-04-07 04:30:00,2021-04-07 04:30:00,33473.2,33459.53928571428,sl,-0.1397869556046053,0
