feature,coef_on_zscore,abs_coef,feature_mean_train,feature_std_train,coef_per_raw_unit
cci100_15m,0.04103278780517906,0.04103278780517906,9.390582132313577,120.30762896029866,0.0003410655513684824
cci30_1m,-0.034217078076407295,0.034217078076407295,2.177177142868805,113.40945881022773,-0.0003017127357398293
cci100_1m,-0.029675926895303347,0.029675926895303347,2.8960579806158204,117.99260226111092,-0.0002515066735254487
cci30_15m,-0.02652680005673577,0.02652680005673577,6.284866380314313,118.74748017940789,-0.00022338831962293552
v100_15m,-0.020169384686257025,0.020169384686257025,-0.007000946073793756,0.9999754930767413,-0.020169878987933522
v30_15m,0.013162333239043172,0.013162333239043172,-0.007369416919782901,0.9999728454784471,0.013162690665610545
v30_1m,-0.008144919951895126,0.008144919951895126,-0.004849873026938206,0.9999882392966543,-0.008145015743009026
v100_1m,-0.006968801496298377,0.006968801496298377,-0.0011452472240203156,0.9999993442041829,-0.006968806066412245
