feature,coef_on_zscore,abs_coef,feature_mean_train,feature_std_train,coef_per_raw_unit
cci100_1m,-0.02359339927296275,0.02359339927296275,2.8960579806158204,117.99260226111092,-0.00019995659745474466
cci100_15m,0.01880338441020927,0.01880338441020927,9.390582132313577,120.30762896029866,0.00015629419823753952
v30_1m,-0.018237501743406964,0.018237501743406964,-0.004849873026938206,0.9999882392966543,-0.01823771623177727
cci30_1m,-0.014824779106610994,0.014824779106610994,2.177177142868805,113.40945881022773,-0.00013071907107340886
cci30_15m,-0.01079527470049038,0.01079527470049038,6.284866380314313,118.74748017940789,-9.090950548323634e-05
v30_15m,0.009082659492211672,0.009082659492211672,-0.007369416919782901,0.9999728454784471,0.009082906134182056
v100_15m,-0.008428604393477169,0.008428604393477169,-0.007000946073793756,0.9999754930767413,-0.008428810957700471
v100_1m,-0.0006741646454542962,0.0006741646454542962,-0.0011452472240203156,0.9999993442041829,-0.0006741650875689407
