feature,coef_on_zscore,abs_coef,feature_mean_train,feature_std_train,coef_per_raw_unit
cci30_5m,-0.07937935261544446,0.07937935261544446,3.008699320395896,115.23671916918616,-0.0006888373184149986
v100_30m,-0.06309773598317772,0.06309773598317772,-0.020211357333799685,0.9997957296541757,-0.0631106276129054
cci100_30m,0.05077674091499537,0.05077674091499537,13.783074971047562,115.82406455066462,0.00043839543286606245
v30_5m,0.029759105186267946,0.029759105186267946,0.002023634047018263,0.9999979524505257,0.02975916611963289
v30_30m,0.022429305149795024,0.022429305149795024,-0.01801284133210083,0.9998377556119517,0.022432944769191224
cci30_30m,0.0220937416184821,0.0220937416184821,10.126351077387783,121.70445238901611,0.00018153601766237494
v100_5m,-0.015909072324039188,0.015909072324039188,-0.0024233642291453267,0.9999970636485954,-0.015909119038803224
cci100_5m,-0.0015069275651631814,0.0015069275651631814,6.7851410264544425,123.53099580211565,-1.2198781005352934e-05
