combo,side,entry_time,exit_time,entry,exit,reason,pnl,r_multiple,bars_held
5m+30m,long,2024-12-18 04:15:00,2024-12-18 04:20:00,1.05006,1.04973,signal,-521.7818725074133,-0.92492492492491,1
5m+30m,short,2024-12-18 12:10:00,2024-12-18 12:15:00,1.0491000000000001,1.04935,signal,-236.25696554890177,-0.42270531400942424,1
5m+30m,short,2024-12-31 14:25:00,2024-12-31 14:30:00,1.04085,1.0399339285714286,tp,927.5898480720584,1.6666666666662626,1
5m+30m,long,2025-01-14 11:30:00,2025-01-14 11:35:00,1.02566,1.02573,signal,42.10426812283358,0.07441154138194332,1
5m+30m,short,2025-01-16 13:40:00,2025-01-16 13:40:00,1.02857,1.02885,signal,-340.96825376676003,-0.602150537634614,0
5m+30m,long,2025-01-17 14:30:00,2025-01-17 14:35:00,1.03024,1.03007,signal,-158.90414929694234,-0.28232502965603556,1
5m+30m,short,2025-01-31 22:20:00,2025-01-31 22:25:00,1.03706,1.03756,signal,-352.0398639625385,-0.6272401433690409,1
5m+30m,short,2025-01-31 22:55:00,2025-01-31 22:55:00,1.03654,1.037367142857143,sl,-557.7317273350565,-1.0,0
5m+30m,short,2025-01-31 23:10:00,2025-01-31 23:35:00,1.0365600000000001,1.03617,signal,204.8768657110311,0.3710499490317122,5
5m+30m,short,2025-02-04 04:20:00,2025-02-04 04:45:00,1.03176,1.03213,signal,-374.5300020564336,-0.6757990867577779,5
5m+30m,long,2025-02-11 09:50:00,2025-02-11 09:55:00,1.03067,1.03026,signal,-497.9713512573504,-0.9046493301812227,1
5m+30m,long,2025-02-12 11:35:00,2025-02-12 11:45:00,1.0372999999999999,1.0368600000000001,signal,-428.3168256904804,-0.7852135117904915,2
5m+30m,long,2025-02-13 20:30:00,2025-02-13 20:40:00,1.04264,1.0419392857142857,sl,-541.1949969287737,-1.0,2
5m+30m,short,2025-02-17 02:15:00,2025-02-17 02:35:00,1.04858,1.04907,signal,-555.6268635135502,-1.0370370370370545,4
5m+30m,short,2025-02-20 00:45:00,2025-02-20 00:45:00,1.0422500000000001,1.04256,signal,-367.8951587413211,-0.6938449240605353,0
5m+30m,long,2025-03-10 13:30:00,2025-03-10 13:40:00,1.08521,1.08498,signal,-66.92259728015155,-0.1270969015196145,2
5m+30m,long,2025-03-10 13:50:00,2025-03-10 14:10:00,1.0860999999999998,1.0848600000000002,signal,-372.2427118965627,-0.7078491335370366,4
5m+30m,short,2025-03-18 16:15:00,2025-03-18 16:25:00,1.0909,1.0918482142857142,sl,-522.15617364517,-1.0,2
5m+30m,long,2025-03-31 05:20:00,2025-03-31 05:55:00,1.0836999999999999,1.08395,signal,251.81226745736606,0.48712595685473603,7
5m+30m,short,2025-04-01 10:40:00,2025-04-01 11:05:00,1.08031,1.08066,signal,-226.5525945222001,-0.4361370716508826,5
5m+30m,long,2025-04-02 07:20:00,2025-04-02 07:25:00,1.07968,1.0794517857142856,sl,-517.18720863807,-1.0,1
5m+30m,long,2025-04-09 14:45:00,2025-04-09 14:50:00,1.1047,1.10349,signal,-279.8818909708089,-0.5466279444982095,1
5m+30m,long,2025-04-18 04:45:00,2025-04-18 04:50:00,1.13721,1.13689,signal,-188.22524744528673,-0.3696369636964992,1
5m+30m,short,2025-04-22 11:40:00,2025-04-22 11:45:00,1.15001,1.15068,signal,-230.39435522977138,-0.4541273299442767,1
5m+30m,short,2025-04-22 11:55:00,2025-04-22 12:05:00,1.14958,1.15029,signal,-234.0326991540917,-0.4634032634032517,2
5m+30m,long,2025-04-24 03:25:00,2025-04-24 03:45:00,1.13363,1.13334,signal,-196.62055666389347,-0.3911368015412406,4
5m+30m,short,2025-04-28 00:40:00,2025-04-28 00:55:00,1.13582,1.136,signal,-224.32425749735953,-0.4479999999996021,3
5m+30m,long,2025-04-29 17:35:00,2025-04-29 17:45:00,1.14058,1.1389675,sl,-498.4805464820772,-1.0,2
5m+30m,long,2025-05-01 13:10:00,2025-05-01 13:25:00,1.1324999999999998,1.1317821428571428,sl,-493.4957410172565,-1.0,3
5m+30m,short,2025-05-07 02:55:00,2025-05-07 03:00:00,1.13391,1.1347039285714287,sl,-488.5607836070839,-1.0,1
5m+30m,long,2025-05-08 07:05:00,2025-05-08 07:05:00,1.13296,1.13239,signal,-431.7369018626452,-0.8926174496642825,0
5m+30m,long,2025-05-20 06:20:00,2025-05-20 07:00:00,1.12419,1.1242400000000001,signal,35.228395246972156,0.07349081364845586,8
5m+30m,short,2025-05-21 16:25:00,2025-05-21 16:30:00,1.1327500000000001,1.13333,signal,-308.7789089593798,-0.6436781609193986,1
5m+30m,long,2025-05-22 01:40:00,2025-05-22 01:40:00,1.13239,1.1318124999999999,sl,-476.6223016152625,-1.0,0
5m+30m,long,2025-05-22 05:00:00,2025-05-22 05:05:00,1.13378,1.1328500000000001,signal,-473.4925736693824,-1.0034682080924573,1
5m+30m,short,2025-05-22 11:35:00,2025-05-22 12:05:00,1.1314300000000002,1.1292675,tp,778.5352547707466,1.6666666666667806,6
5m+30m,long,2025-06-05 15:00:00,2025-06-05 15:15:00,1.1425999999999998,1.1419292857142855,sl,-474.90650541012343,-1.0,3
5m+30m,long,2025-06-11 13:55:00,2025-06-11 14:00:00,1.14395,1.1436600000000001,signal,-242.8548610489439,-0.5165394402033591,1
5m+30m,short,2025-06-17 16:45:00,2025-06-17 16:50:00,1.15611,1.15622,signal,-51.69016815848408,-0.11051309651960958,1
5m+30m,short,2025-07-15 16:00:00,2025-07-15 16:00:00,1.1676900000000001,1.1676199999999999,signal,26.77589182831864,0.057309941520665576,0
5m+30m,short,2025-07-17 05:20:00,2025-07-17 05:30:00,1.16201,1.16234,signal,-322.8335486244069,-0.6905829596410555,2
5m+30m,short,2025-07-29 08:50:00,2025-07-29 09:10:00,1.15801,1.15849,signal,-438.78614608904263,-0.945147679324913,4
5m+30m,short,2025-07-30 08:50:00,2025-07-30 09:00:00,1.1552200000000001,1.154546785714286,tp,766.4392533917434,1.6666666666664833,2
5m+30m,short,2025-08-11 00:45:00,2025-08-11 00:50:00,1.16439,1.16471,signal,-196.39242303496945,-0.42006563525526136,1
5m+30m,long,2025-08-15 03:20:00,2025-08-15 03:25:00,1.1651399999999998,1.1648314285714283,sl,-465.5640203386643,-1.0,1
5m+30m,short,2025-08-21 16:15:00,2025-08-21 16:15:00,1.1646100000000001,1.16472,signal,-58.85563063078349,-0.12769485903794855,0
5m+30m,short,2025-08-21 16:25:00,2025-08-21 16:45:00,1.1644,1.1629767857142859,tp,767.1997063815367,1.6666666666664933,4
5m+30m,short,2025-08-25 14:45:00,2025-08-25 14:50:00,1.1692,1.1695985714285715,sl,-467.9918208927852,-1.0,1
5m+30m,short,2025-08-26 11:00:00,2025-08-26 11:45:00,1.16205,1.16181,signal,105.576669584125,0.22787385554427608,9
5m+30m,long,2025-09-15 12:05:00,2025-09-15 12:30:00,1.17391,1.1750671428571429,tp,773.9461156327815,1.6666666666665602,5
5m+30m,short,2025-09-16 01:50:00,2025-09-16 02:00:00,1.17611,1.17642,signal,-525.3704991091055,-1.112820512820055,2
5m+30m,long,2025-10-09 03:05:00,2025-10-09 03:30:00,1.16334,1.1638882142857143,tp,778.0890425749972,1.6666666666668917,5
5m+30m,long,2025-10-10 17:45:00,2025-10-10 18:00:00,1.1573499999999999,1.1586714285714286,tp,791.0571932846527,1.66666666666704,3
5m+30m,short,2025-10-15 15:35:00,2025-10-15 16:20:00,1.16208,1.16187,signal,145.05950617961753,0.30061349693257383,9
5m+30m,long,2025-10-27 23:10:00,2025-10-28 00:10:00,1.1645299999999998,1.16448,signal,-80.0938151477534,-0.16548463356938206,12
5m+30m,long,2025-10-28 13:55:00,2025-10-28 14:05:00,1.16586,1.16546,signal,-404.4677804121018,-0.8370702541104267,2
5m+30m,long,2025-11-13 05:55:00,2025-11-13 06:15:00,1.159,1.15876,signal,-353.0577967440627,-0.7368421052632655,4
5m+30m,long,2025-11-13 07:20:00,2025-11-13 07:20:00,1.15892,1.15865,signal,-447.2241076071479,-0.9402985074631482,0
5m+30m,long,2025-11-17 00:10:00,2025-11-17 00:35:00,1.1621,1.16196,signal,-117.04033130703323,-0.2484157160959764,5
5m+30m,long,2025-11-21 05:30:00,2025-11-21 05:30:00,1.1537,1.15341,signal,-417.072169899741,-0.8874316939888565,0
5m+30m,short,2025-11-24 19:00:00,2025-11-24 19:25:00,1.15175,1.1516,signal,113.6112007205899,0.24390243902453115,5
5m+30m,short,2025-11-27 21:20:00,2025-11-27 21:20:00,1.15924,1.1594,signal,-391.7416323270176,-0.8389513108611834,0
5m+30m,long,2025-12-12 18:20:00,2025-12-12 18:25:00,1.1740199999999998,1.1735900000000001,signal,-286.3285263686946,-0.6183872624546084,1
5m+30m,long,2025-12-16 00:30:00,2025-12-16 00:30:00,1.17508,1.17501,signal,-91.10264781931572,-0.19797979797922832,0
5m+30m,short,2025-12-19 19:15:00,2025-12-19 19:15:00,1.17136,1.17183,signal,-391.18019668316566,-0.8517799352752007,0
5m+30m,short,2025-12-19 19:25:00,2025-12-19 19:35:00,1.1716900000000001,1.1718,signal,-93.8716596506181,-0.2061579651937811,2
5m+30m,long,2025-12-23 19:40:00,2025-12-23 19:45:00,1.1774799999999999,1.17709,signal,-362.7226380551075,-0.7982456140349202,1
5m+30m,short,2025-12-30 11:15:00,2025-12-30 11:15:00,1.17677,1.1769699999999998,signal,-163.07017745028705,-0.36175710594279026,0
5m+30m,long,2026-01-08 13:45:00,2026-01-08 14:00:00,1.16785,1.1675446428571428,sl,-449.1418601778134,-1.0,3
5m+30m,short,2026-01-15 07:55:00,2026-01-15 08:00:00,1.16357,1.16378,signal,-466.0507302083637,-1.0481283422467242,1
5m+30m,short,2026-01-15 08:30:00,2026-01-15 09:00:00,1.16343,1.16351,signal,-128.83365395748496,-0.29281045751666923,6
5m+30m,long,2026-01-21 01:40:00,2026-01-21 02:00:00,1.17254,1.1722860714285712,sl,-438.7015977343767,-1.0,4
5m+30m,long,2026-01-29 21:25:00,2026-01-29 21:30:00,1.19604,1.1953060714285715,sl,-434.31458175703295,-1.0,1
5m+30m,long,2026-02-04 05:55:00,2026-02-04 06:40:00,1.18274,1.1828100000000001,signal,80.26133470896785,0.18666666666729037,9
5m+30m,long,2026-02-12 12:40:00,2026-02-12 12:40:00,1.1881,1.18783,signal,-218.86100891168704,-0.5080645161289649,0
5m+30m,long,2026-02-17 22:35:00,2026-02-17 22:40:00,1.18505,1.18477,signal,-311.1212817876455,-0.7259259259256402,1
5m+30m,long,2026-02-20 13:40:00,2026-02-20 14:05:00,1.17665,1.17655,signal,-83.95544988460513,-0.19732205778713793,5
5m+30m,short,2026-02-24 18:00:00,2026-02-24 18:00:00,1.17721,1.1777,signal,-256.87776447099253,-0.6049382716048063,0
5m+30m,long,2026-03-27 05:35:00,2026-03-27 06:05:00,1.15374,1.15377,signal,31.94012172593585,0.07567567567559999,6
5m+30m,long,2026-03-30 08:55:00,2026-03-30 09:15:00,1.1516899999999999,1.151260357142857,sl,-422.38529545326236,-1.0,4
5m+30m,long,2026-04-03 12:20:00,2026-04-03 12:30:00,1.1544999999999999,1.15426,signal,-300.2184715373786,-0.7179487179483092,2
5m+30m,long,2026-04-06 07:35:00,2026-04-06 08:15:00,1.15227,1.1528342857142855,tp,691.9320963052303,1.6666666666657923,8
5m+30m,short,2026-04-07 01:00:00,2026-04-07 01:00:00,1.15422,1.154655,sl,-422.07857874640825,-1.0,0
5m+30m,long,2026-04-15 03:30:00,2026-04-15 03:30:00,1.17949,1.17928,signal,-204.23971925157608,-0.4887780548624189,0
5m+30m,short,2026-04-17 06:25:00,2026-04-17 06:35:00,1.1775900000000001,1.17787,signal,-382.6282515032419,-0.9201877934268977,2
5m+30m,long,2026-04-17 08:30:00,2026-04-17 08:30:00,1.17844,1.1781035714285713,sl,-411.989113251396,-1.0,0
5m+30m,long,2026-04-24 12:55:00,2026-04-24 13:00:00,1.16878,1.1685,signal,-199.98090690496798,-0.49030644152570885,1
5m+30m,short,2026-04-27 02:30:00,2026-04-27 03:00:00,1.17058,1.17085,sl,-405.86941304983236,-1.0,6
5m+30m,short,2026-05-11 14:10:00,2026-05-11 14:15:00,1.1770500000000002,1.17725,signal,-184.28665241161016,-0.45864045863994696,1
5m+30m,long,2026-05-18 08:40:00,2026-05-18 09:15:00,1.1622299999999999,1.1628835714285712,tp,666.6130873251368,1.6666666666661005,7
5m+30m,long,2026-05-20 15:35:00,2026-05-20 15:35:00,1.16017,1.15987,signal,-227.2605096110907,-0.5588822355288686,0
5m+30m,long,2026-05-22 21:55:00,2026-05-22 22:00:00,1.16143,1.161042142857143,sl,-404.3613781723584,-1.0,1
5m+30m,long,2026-05-25 22:40:00,2026-05-25 22:45:00,1.16438,1.164262142857143,sl,-400.31776439063475,-1.0,1
15m+1h,long,2021-01-25 10:30:00,2021-01-25 10:30:00,1.21774,1.2173,signal,-543.9293598234038,-0.5439293598234038,0
15m+1h,long,2021-03-17 16:30:00,2021-03-17 16:45:00,1.19133,1.19073,signal,-505.402899804823,-0.5081669691469378,1
15m+1h,short,2021-04-30 06:15:00,2021-04-30 07:30:00,1.21202,1.2119199999999999,signal,190.02871719722157,0.19204389574795158,5
15m+1h,long,2021-05-10 19:15:00,2021-05-10 19:30:00,1.21674,1.21591,signal,-513.3756206937987,-0.5178253119429288,1
15m+1h,short,2021-07-02 09:00:00,2021-07-02 10:00:00,1.18409,1.1834525,tp,1643.7886806149684,1.6666666666670538,4
15m+1h,long,2021-08-05 18:15:00,2021-08-05 18:15:00,1.1840899999999999,1.18424,signal,113.94444263358439,0.11363636363643627,0
15m+1h,long,2021-10-27 19:15:00,2021-10-27 21:15:00,1.16014,1.1610800000000001,signal,694.5674606284684,0.6919032597266657,8
15m+1h,long,2021-12-06 00:00:00,2021-12-06 00:00:00,1.13001,1.13023,signal,291.9130182616964,0.28879512423833137,0
15m+1h,short,2022-01-10 13:45:00,2022-01-10 15:30:00,1.13281,1.1308421428571431,tp,1689.5255739836923,1.666666666666792,7
15m+1h,short,2022-05-20 14:15:00,2022-05-20 16:00:00,1.05806,1.05684,signal,834.0596564899328,0.8092868988391396,7
15m+1h,long,2022-08-01 08:30:00,2022-08-01 08:30:00,1.02246,1.02204,signal,-531.682596741782,-0.5117493472582518,0
15m+1h,short,2022-08-17 14:15:00,2022-08-17 15:30:00,1.01668,1.01606,signal,438.1902973341025,0.42393162393169087,5
15m+1h,short,2022-08-25 00:00:00,2022-08-25 00:45:00,0.99634,0.9968499999999999,signal,-533.0051200447388,-0.5134843581444408,3
15m+1h,short,2022-08-30 16:30:00,2022-08-30 16:30:00,1.0029000000000001,1.00275,signal,73.98980099802314,0.07164790174006411,0
15m+1h,long,2022-10-24 22:00:00,2022-10-24 23:00:00,0.9875999999999999,0.9872700000000001,signal,-311.44348837282877,-0.30136986301355556,4
15m+1h,long,2022-12-21 13:00:00,2022-12-21 13:00:00,1.0619399999999999,1.06133,signal,-388.21362432156087,-0.3767924112065773,0
15m+1h,short,2023-01-10 17:30:00,2023-01-10 18:45:00,1.07326,1.07371,signal,-243.9730677650747,-0.237691001697718,5
15m+1h,long,2023-01-10 21:15:00,2023-01-10 22:15:00,1.07418,1.07393,signal,-203.1725830764162,-0.19841269841258233,4
15m+1h,short,2023-01-20 18:45:00,2023-01-20 18:45:00,1.08311,1.0831199999999999,signal,-5.15025676746769,-0.005039596832174388,0
15m+1h,short,2023-01-24 16:45:00,2023-01-24 17:30:00,1.0854700000000002,1.08669,signal,-755.1012140361798,-0.7389141250269391,3
15m+1h,long,2023-01-30 04:30:00,2023-01-30 05:00:00,1.08701,1.08658,signal,-573.3728244661454,-0.5652582159623945,2
15m+1h,short,2023-02-08 20:30:00,2023-02-08 20:45:00,1.07285,1.0734599999999999,signal,-449.68053241100847,-0.4458365961888108,1
15m+1h,long,2023-02-15 01:30:00,2023-02-15 02:00:00,1.07368,1.07328,signal,-765.0476530269302,-0.7619047619045203,2
15m+1h,short,2023-02-21 02:00:00,2023-02-21 03:00:00,1.06817,1.0674396428571429,tp,1660.790946780162,1.6666666666670045,4
15m+1h,short,2023-03-10 13:00:00,2023-03-10 13:00:00,1.05872,1.05959,signal,-470.87748812757485,-0.46479679450480194,0
15m+1h,long,2023-06-08 02:00:00,2023-06-08 02:15:00,1.06995,1.06969,signal,-529.6508337171813,-0.5252525252522353,1
15m+1h,long,2023-12-04 15:30:00,2023-12-04 15:30:00,1.08713,1.08613,signal,-851.0958012387522,-0.8484848484847228,0
15m+1h,short,2024-01-12 08:00:00,2024-01-12 08:00:00,1.09749,1.09782,signal,-644.8976858564872,-0.6484210526314393,0
15m+1h,short,2024-01-15 20:45:00,2024-01-15 20:45:00,1.09493,1.09534,signal,-584.4196877095937,-0.5914477073673222,0
15m+1h,long,2024-03-15 16:45:00,2024-03-15 17:15:00,1.08887,1.08866,signal,-216.078024987233,-0.21997755331095661,2
15m+1h,short,2024-03-29 22:45:00,2024-03-29 22:45:00,1.079,1.0793975,sl,-980.1122823193286,-1.0,0
15m+1h,long,2024-07-03 06:00:00,2024-07-03 06:15:00,1.07443,1.0743500000000001,signal,-183.88299469265036,-0.18950930626020773,1
15m+1h,long,2024-09-02 14:45:00,2024-09-02 14:45:00,1.10646,1.10589,signal,-686.9697057601637,-0.709333333333256,0
15m+1h,long,2024-10-28 16:00:00,2024-10-28 17:15:00,1.08208,1.08179,signal,-349.8303483794076,-0.36379928315396015,5
15m+1h,short,2025-03-21 12:30:00,2025-03-21 12:45:00,1.08278,1.08377,signal,-704.8474522317388,-0.7356687898087879,1
15m+1h,short,2025-12-08 16:30:00,2025-12-08 17:00:00,1.1650800000000001,1.1637425000000001,tp,1585.0930908095104,1.6666666666670356,2
15m+1h,short,2026-01-15 01:30:00,2026-01-15 02:45:00,1.16441,1.1635921428571427,tp,1611.5113089896095,1.6666666666669683,5
15m+1h,short,2026-02-03 17:00:00,2026-02-03 17:15:00,1.17903,1.1802171428571429,sl,-983.0218984834868,-1.0,1
15m+1h,long,2026-02-20 17:00:00,2026-02-20 17:00:00,1.17683,1.1755282142857144,sl,-973.191679498652,-1.0,0
15m+1h,long,2026-03-04 17:30:00,2026-03-04 19:00:00,1.16391,1.16336,signal,-268.6453077247567,-0.2788339670469299,6
15m+1h,long,2026-04-13 09:00:00,2026-04-13 09:30:00,1.16883,1.1683157142857143,sl,-960.7733096264178,-1.0,2
30m+4h,long,2021-01-27 08:00:00,2021-01-27 09:00:00,1.2163599999999999,1.2156500000000001,signal,-883.5555555552313,-0.8835555555552314,2
30m+4h,short,2021-03-16 00:30:00,2021-03-16 02:00:00,1.19265,1.19291,signal,-197.96096448704492,-0.1997256515774261,3
30m+4h,short,2021-05-27 16:00:00,2021-05-27 17:00:00,1.21855,1.2204871428571429,sl,-989.1848347995773,-1.0,2
30m+4h,short,2021-05-27 19:30:00,2021-05-27 20:30:00,1.21866,1.22021,signal,-814.201448505717,-0.8314176245210687,2
30m+4h,short,2021-07-19 19:00:00,2021-07-19 22:30:00,1.18051,1.1798199999999999,signal,353.7450373000807,0.36425339366521725,7
30m+4h,long,2021-07-22 14:00:00,2021-07-22 14:00:00,1.1792099999999999,1.1794900000000001,signal,234.1163367386638,0.24019607843162746,0
30m+4h,long,2021-08-12 16:00:00,2021-08-12 16:00:00,1.17404,1.1729385714285714,sl,-977.0295857069116,-1.0,0
30m+4h,short,2021-09-15 16:00:00,2021-09-15 18:00:00,1.18109,1.1816799999999998,signal,-401.99052750478563,-0.41559748427662113,4
30m+4h,short,2021-09-17 01:30:00,2021-09-17 04:00:00,1.17646,1.17672,signal,-286.4535424715445,-0.2973856209149862,5
30m+4h,short,2021-11-05 00:00:00,2021-11-05 01:30:00,1.15531,1.15554,signal,-206.36683445195018,-0.21488154821482722,3
30m+4h,short,2021-11-05 02:30:00,2021-11-05 06:00:00,1.15507,1.1551799999999999,signal,-162.6225034091856,-0.1696969696967164,7
30m+4h,short,2021-12-02 11:30:00,2021-12-02 11:30:00,1.13182,1.1324999999999998,signal,-571.1910178075989,-0.5970523675131822,0
30m+4h,short,2021-12-03 15:00:00,2021-12-03 15:30:00,1.1296000000000002,1.1311289285714288,sl,-950.9730455933919,-1.0,1
30m+4h,long,2021-12-08 15:00:00,2021-12-08 17:00:00,1.12916,1.131952857142857,tp,1569.1055252290967,1.6666666666666667,4
30m+4h,short,2021-12-10 09:30:00,2021-12-10 12:00:00,1.12896,1.1276367857142857,tp,1595.2572839830932,1.666666666666853,5
30m+4h,long,2021-12-28 12:00:00,2021-12-28 14:30:00,1.13309,1.1327500000000001,signal,-357.8207068188701,-0.3677095403628739,5
30m+4h,short,2021-12-30 17:30:00,2021-12-30 18:00:00,1.13213,1.13259,signal,-205.25197438783397,-0.2117028270873933,1
30m+4h,short,2021-12-30 19:00:00,2021-12-30 21:30:00,1.13161,1.1328,signal,-480.13564985154187,-0.4962764372952193,5
30m+4h,short,2022-03-02 04:30:00,2022-03-02 06:30:00,1.11162,1.11236,signal,-409.41344617246136,-0.42528735632185377,4
30m+4h,short,2022-08-08 09:30:00,2022-08-08 10:00:00,1.01793,1.01898,sl,-958.5807254572729,-1.0,1
30m+4h,short,2022-10-07 08:00:00,2022-10-07 09:30:00,0.97911,0.9769135714285714,tp,1581.6581970045536,1.666666666666723,3
30m+4h,short,2022-10-07 14:00:00,2022-10-07 15:30:00,0.9796100000000001,0.9759564285714287,tp,1608.0191669545436,1.666666666666633,3
30m+4h,short,2022-10-20 01:30:00,2022-10-20 06:30:00,0.9771700000000001,0.97622,signal,633.9095967689184,0.6462585034014531,10
30m+4h,long,2022-10-24 15:00:00,2022-10-24 16:30:00,0.9835999999999999,0.9882696428571428,tp,1645.3846463499935,1.6666666666666932,3
30m+4h,long,2022-12-26 19:30:00,2022-12-26 21:30:00,1.06276,1.0625900000000001,signal,-210.37159221199917,-0.20959929546423434,4
30m+4h,short,2022-12-28 06:00:00,2022-12-28 06:30:00,1.06368,1.06423,signal,-551.6575873609706,-0.5507868383405503,1
30m+4h,long,2023-04-21 00:00:00,2023-04-21 02:00:00,1.09704,1.0966500000000001,signal,-296.94301446500884,-0.29811629811619494,4
30m+4h,long,2023-04-24 11:00:00,2023-04-24 11:30:00,1.09873,1.1005764285714286,tp,1655.1581872219006,1.6666666666667336,1
30m+4h,long,2023-09-29 04:30:00,2023-09-29 07:30:00,1.05707,1.05796,signal,1006.8183527650755,0.9971988795519267,6
30m+4h,long,2023-09-29 19:30:00,2023-09-29 20:00:00,1.0586,1.0565203571428572,sl,-1019.7146777329701,-1.0,1
30m+4h,short,2023-10-02 12:00:00,2023-10-02 12:30:00,1.05613,1.0541782142857143,tp,1682.529218259528,1.666666666666793,1
30m+4h,long,2023-10-20 11:30:00,2023-10-20 13:30:00,1.05876,1.0584500000000001,signal,-308.36468344877454,-0.30044998269281187,4
30m+4h,short,2023-10-25 10:00:00,2023-10-25 12:00:00,1.05918,1.0577960714285715,tp,1705.4319605061553,1.6666666666665775,4
30m+4h,long,2023-12-13 14:30:00,2023-12-13 16:00:00,1.07894,1.0808453571428571,tp,1733.8558265144804,1.6666666666664725,3
30m+4h,long,2024-04-03 13:00:00,2024-04-03 14:00:00,1.07684,1.078084642857143,tp,1762.7534236231525,1.6666666666665675,2
30m+4h,long,2024-06-13 10:30:00,2024-06-13 12:30:00,1.08093,1.080215357142857,sl,-1075.279588410186,-1.0,4
30m+4h,short,2024-06-14 07:30:00,2024-06-14 09:00:00,1.0737400000000001,1.0728739285714288,tp,1774.211320876807,1.6666666666666667,3
30m+4h,long,2024-06-19 09:30:00,2024-06-19 09:30:00,1.07401,1.0735449999999997,sl,-1082.2689057348523,-1.0,0
30m+4h,long,2024-06-25 03:30:00,2024-06-25 03:30:00,1.0733599999999999,1.07335,signal,-19.305337237127414,-0.018018018017733277,0
30m+4h,short,2024-07-19 20:00:00,2024-07-19 23:30:00,1.08844,1.08845,signal,-10.999299073001657,-0.010267693435849998,7
30m+4h,long,2024-09-25 15:00:00,2024-09-25 17:00:00,1.11964,1.1184175,sl,-1071.1431703144026,-1.0,4
30m+4h,short,2024-09-26 11:00:00,2024-09-26 12:00:00,1.11338,1.1143935714285715,sl,-1060.4317386112587,-1.0,2
30m+4h,short,2024-10-01 10:00:00,2024-10-01 10:00:00,1.11337,1.1119164285714285,tp,1749.7123687088442,1.6666666666669212,0
30m+4h,short,2024-12-17 18:30:00,2024-12-17 19:00:00,1.0498,1.051215357142857,sl,-1067.3245449122346,-1.0,1
30m+4h,short,2024-12-17 20:00:00,2024-12-17 20:00:00,1.04987,1.0499399999999999,signal,-48.07420025398358,-0.045496750231992546,0
30m+4h,long,2025-01-07 07:30:00,2025-01-07 09:00:00,1.03959,1.0413275000000002,tp,1760.2842624343625,1.6666666666667376,3
30m+4h,long,2025-01-15 10:00:00,2025-01-15 10:30:00,1.03057,1.029667857142857,sl,-1073.7734000849161,-1.0,1
30m+4h,long,2025-01-15 11:30:00,2025-01-15 12:00:00,1.03059,1.0305,signal,-81.54794150774332,-0.07671232876705225,1
30m+4h,long,2025-02-05 04:30:00,2025-02-05 05:30:00,1.03837,1.03787,signal,-465.88604678453567,-0.4385964912279677,2
30m+4h,long,2025-02-05 06:30:00,2025-02-05 06:30:00,1.0378699999999998,1.0377800000000001,signal,-89.91412085081753,-0.08502024291470375,0
30m+4h,long,2025-02-26 10:30:00,2025-02-26 10:30:00,1.05097,1.0498160714285714,sl,-1056.662184992636,-1.0,0
30m+4h,long,2025-03-28 09:30:00,2025-03-28 09:30:00,1.0799699999999999,1.0790228571428568,sl,-1046.0955631427096,-1.0,0
30m+4h,short,2025-04-30 04:00:00,2025-04-30 04:30:00,1.1381400000000002,1.135672142857143,tp,1726.0576791854712,1.6666666666666667,1
30m+4h,long,2025-04-30 07:30:00,2025-04-30 11:00:00,1.13738,1.13643,signal,-594.6287028123533,-0.5647558386411564,7
30m+4h,short,2025-05-28 18:00:00,2025-05-28 21:00:00,1.13012,1.12861,signal,790.7288205928495,0.7552697391925711,6
30m+4h,short,2025-06-09 04:00:00,2025-06-09 04:00:00,1.13928,1.1403117857142857,sl,-1054.8561854809423,-1.0,0
30m+4h,short,2025-07-11 03:30:00,2025-07-11 06:00:00,1.16762,1.16821,signal,-563.2374124158881,-0.5393405158339912,5
30m+4h,long,2025-08-25 09:30:00,2025-08-25 10:30:00,1.1718899999999999,1.1709321428571426,sl,-1038.6752495019741,-1.0,2
30m+4h,short,2025-08-26 10:00:00,2025-08-26 12:00:00,1.16211,1.1635199999999999,signal,-702.2458028340283,-0.6829268292683032,4
30m+4h,short,2025-09-19 03:30:00,2025-09-19 03:30:00,1.1777900000000001,1.1787189285714288,sl,-1021.266038978614,-1.0,0
30m+4h,long,2025-09-23 12:00:00,2025-09-23 14:00:00,1.18035,1.17927,signal,-702.8564176672215,-0.6951724137930577,4
30m+4h,long,2025-09-23 19:00:00,2025-09-24 00:00:00,1.17986,1.18097,signal,688.3982182204979,0.6856386499008462,10
30m+4h,short,2025-10-03 06:30:00,2025-10-03 06:30:00,1.17194,1.17271,signal,-836.0258402213489,-0.8270042194091368,0
30m+4h,long,2026-03-10 07:30:00,2026-03-10 09:00:00,1.16191,1.1644064285714286,tp,1670.9142303201954,1.6666666666666172,3
30m+4h,short,2026-03-26 11:30:00,2026-03-26 11:30:00,1.15569,1.15602,signal,-238.5496699031019,-0.2340425531914257,0
30m+4h,short,2026-04-20 15:30:00,2026-04-20 15:30:00,1.17574,1.17656,signal,-562.7231945038543,-0.5533863581586269,0
1h+1d,long,2021-02-11 15:00:00,2021-02-11 18:00:00,1.21356,1.2125357142857143,sl,-1000.0,-1.0,3
1h+1d,long,2021-02-12 08:00:00,2021-02-12 08:00:00,1.21319,1.2124700000000002,signal,-665.9459459457597,-0.6726726726724845,0
