side,entry_time,exit_time,entry,exit,reason,pnl,bars,set,side_s
1,2021-08-02 16:45:00,2021-08-02 19:00:00,1.18823,1.1872046428571428,sl,-551.9848491761172,9,B_15m_1h_4h,long
1,2021-08-03 05:00:00,2021-08-03 05:45:00,1.18754,1.1871103571428572,sl,-546.465000684356,3,B_15m_1h_4h,long
1,2021-08-03 09:30:00,2021-08-03 09:45:00,1.1876799999999998,1.1871121428571427,sl,-541.0003506775125,1,B_15m_1h_4h,long
1,2021-08-03 10:30:00,2021-08-03 13:45:00,1.18791,1.1890153571428572,tp,892.6505786178358,13,B_15m_1h_4h,long
1,2021-08-03 15:00:00,2021-08-03 15:00:00,1.18929,1.1884885714285713,sl,-544.5168529569157,0,B_15m_1h_4h,long
1,2021-08-03 18:45:00,2021-08-04 11:15:00,1.18627,1.185112857142857,sl,-539.0716844273467,66,B_15m_1h_4h,long
-1,2021-08-04 15:15:00,2021-08-04 15:15:00,1.18589,1.186627142857143,sl,-533.6809675830732,0,B_15m_1h_4h,short
-1,2021-08-04 21:45:00,2021-08-05 10:15:00,1.18368,1.184355,sl,-528.3441579072424,50,B_15m_1h_4h,short
-1,2021-08-05 21:45:00,2021-08-06 05:00:00,1.18357,1.1823896428571428,tp,871.767860547114,29,B_15m_1h_4h,short
-1,2021-08-06 08:45:00,2021-08-06 09:00:00,1.18222,1.1825960714285715,sl,-531.7783949336412,1,B_15m_1h_4h,short
-1,2021-08-06 09:15:00,2021-08-06 09:45:00,1.1824000000000001,1.1827910714285714,sl,-526.4606109843047,2,B_15m_1h_4h,short
-1,2021-08-06 10:15:00,2021-08-06 10:15:00,1.18218,1.1826664285714286,sl,-521.1960048744616,0,B_15m_1h_4h,short
-1,2021-08-06 15:45:00,2021-08-06 17:15:00,1.17843,1.1767103571428572,tp,859.9734080429356,6,B_15m_1h_4h,short
-1,2021-08-06 20:00:00,2021-08-09 09:00:00,1.17555,1.1765014285714288,sl,-524.5837789061463,52,B_15m_1h_4h,short
-1,2021-08-09 13:15:00,2021-08-09 15:30:00,1.17573,1.1768228571428572,sl,-519.3379411170848,9,B_15m_1h_4h,short
-1,2021-08-09 16:00:00,2021-08-09 17:45:00,1.17602,1.1745610714285715,tp,856.9076028433204,7,B_15m_1h_4h,short
-1,2021-08-09 22:00:00,2021-08-10 10:30:00,1.17397,1.1730307142857141,tp,871.1893962239808,50,B_15m_1h_4h,short
-1,2021-08-10 12:00:00,2021-08-10 13:15:00,1.1731500000000001,1.1717250000000001,tp,885.7092194942655,5,B_15m_1h_4h,short
-1,2021-08-10 14:15:00,2021-08-11 09:30:00,1.17236,1.1708742857142858,tp,900.4710398192608,77,B_15m_1h_4h,short
-1,2021-08-11 11:45:00,2021-08-11 15:00:00,1.1710800000000001,1.1718235714285714,sl,-549.2873342897223,13,B_15m_1h_4h,short
-1,2021-08-12 16:15:00,2021-08-12 19:00:00,1.17303,1.1739985714285714,sl,-543.7944609468251,11,B_15m_1h_4h,short
-1,2021-08-12 20:15:00,2021-08-12 20:30:00,1.1735200000000001,1.1742325000000002,sl,-538.3565163373568,1,B_15m_1h_4h,short
1,2021-08-13 17:15:00,2021-08-13 17:45:00,1.17796,1.1794224999999998,tp,888.2882519565038,2,B_15m_1h_4h,long
1,2021-08-13 23:00:00,2021-08-16 00:00:00,1.17986,1.179407857142857,sl,-541.8558336935482,4,B_15m_1h_4h,long
1,2021-08-16 00:45:00,2021-08-16 06:00:00,1.17954,1.1791446428571428,sl,-536.4372753566129,21,B_15m_1h_4h,long
1,2021-08-16 21:00:00,2021-08-16 23:00:00,1.1778,1.1776,flip,-161.9830204018031,8,B_15m_1h_4h,long
-1,2021-08-16 23:15:00,2021-08-16 23:45:00,1.1776,1.17774,flip,-199.9475957422297,2,B_15m_1h_4h,short
1,2021-08-17 00:00:00,2021-08-17 00:00:00,1.1776799999999998,1.1773810714285713,sl,-527.4535964416064,0,B_15m_1h_4h,long
-1,2021-08-17 09:15:00,2021-08-17 10:00:00,1.1765400000000001,1.1769589285714286,sl,-522.1790604771903,3,B_15m_1h_4h,short
-1,2021-08-17 21:30:00,2021-08-18 06:00:00,1.17118,1.1719610714285715,sl,-516.9572698724185,34,B_15m_1h_4h,short
-1,2021-08-18 06:30:00,2021-08-18 09:45:00,1.1717300000000002,1.1722689285714287,sl,-511.78769717369426,13,B_15m_1h_4h,short
-1,2021-08-18 10:00:00,2021-08-18 10:00:00,1.17164,1.1722121428571428,sl,-506.66982020195735,0,B_15m_1h_4h,short
-1,2021-08-18 16:00:00,2021-08-18 18:15:00,1.1717,1.1701660714285713,tp,836.0052033333103,9,B_15m_1h_4h,short
-1,2021-08-18 22:30:00,2021-08-19 03:15:00,1.17126,1.1692225,tp,849.9386233888158,19,B_15m_1h_4h,short
-1,2021-08-19 09:00:00,2021-08-19 09:30:00,1.16718,1.1679085714285715,sl,-518.4625602671591,2,B_15m_1h_4h,short
-1,2021-08-19 10:30:00,2021-08-19 10:45:00,1.16758,1.1684157142857143,sl,-513.2779346644875,1,B_15m_1h_4h,short
-1,2021-08-19 15:15:00,2021-08-19 18:00:00,1.16955,1.16795,tp,846.9085921963651,11,B_15m_1h_4h,short
-1,2021-08-20 00:00:00,2021-08-20 01:15:00,1.16746,1.1679367857142857,sl,-516.6142412398062,5,B_15m_1h_4h,short
-1,2021-08-20 02:15:00,2021-08-20 03:00:00,1.1676900000000001,1.1679814285714287,sl,-511.44809882740816,3,B_15m_1h_4h,short
-1,2021-08-20 14:15:00,2021-08-20 16:30:00,1.1675,1.1683260714285713,sl,-506.3336178391341,9,B_15m_1h_4h,short
-1,2021-08-20 17:15:00,2021-08-20 17:45:00,1.16719,1.1682582142857143,sl,-501.27028166074274,2,B_15m_1h_4h,short
-1,2021-08-20 18:00:00,2021-08-20 18:45:00,1.16779,1.1689375000000002,sl,-496.25757884413537,3,B_15m_1h_4h,short
1,2021-08-23 14:00:00,2021-08-23 14:45:00,1.1728699999999999,1.1718114285714285,sl,-491.29500305569405,3,B_15m_1h_4h,long
1,2021-08-23 18:45:00,2021-08-24 14:45:00,1.17329,1.17355,flip,106.33217255330803,80,B_15m_1h_4h,long
-1,2021-08-24 15:00:00,2021-08-24 15:15:00,1.17354,1.1742814285714287,sl,-487.44537475067017,1,B_15m_1h_4h,short
1,2021-08-24 17:00:00,2021-08-25 04:30:00,1.1748699999999999,1.1738639285714283,sl,-482.57092100316345,46,B_15m_1h_4h,long
-1,2021-08-25 16:45:00,2021-08-25 16:45:00,1.17357,1.174607142857143,sl,-477.74521179313183,0,B_15m_1h_4h,short
-1,2021-08-25 18:30:00,2021-08-25 19:00:00,1.17483,1.1761425,sl,-472.96775967520057,2,B_15m_1h_4h,short
1,2021-08-25 21:15:00,2021-08-26 04:00:00,1.17736,1.1764482142857142,sl,-468.2380820784485,27,B_15m_1h_4h,long
1,2021-08-27 09:30:00,2021-08-27 10:15:00,1.17664,1.176210357142857,sl,-463.5557012576641,3,B_15m_1h_4h,long
1,2021-08-27 22:30:00,2021-08-30 00:00:00,1.1799,1.1792839285714285,sl,-458.92014424508744,6,B_15m_1h_4h,long
1,2021-08-30 00:45:00,2021-08-30 03:30:00,1.1793799999999999,1.1801835714285713,tp,757.2182380043943,11,B_15m_1h_4h,long
1,2021-08-30 10:00:00,2021-08-30 10:00:00,1.18012,1.1796357142857143,sl,-461.9031251826805,0,B_15m_1h_4h,long
1,2021-08-30 16:30:00,2021-08-30 17:15:00,1.1794,1.1786007142857142,sl,-457.28409393085377,3,B_15m_1h_4h,long
1,2021-08-30 17:45:00,2021-08-31 06:15:00,1.17944,1.1810489285714285,tp,754.5187549858392,50,B_15m_1h_4h,long
1,2021-08-31 08:15:00,2021-08-31 09:15:00,1.18211,1.182985,tp,767.0940675688113,4,B_15m_1h_4h,long
1,2021-08-31 10:15:00,2021-08-31 10:15:00,1.18306,1.1824653571428572,sl,-467.9273812170917,0,B_15m_1h_4h,long
1,2021-08-31 11:45:00,2021-08-31 11:45:00,1.18292,1.182292142857143,sl,-463.24810740492075,0,B_15m_1h_4h,long
1,2021-08-31 12:15:00,2021-08-31 12:30:00,1.18295,1.1822064285714287,sl,-458.6156263308715,1,B_15m_1h_4h,long
1,2021-08-31 13:15:00,2021-08-31 14:00:00,1.18269,1.1840239285714285,tp,756.715783446022,3,B_15m_1h_4h,long
1,2021-08-31 16:00:00,2021-08-31 16:00:00,1.18373,1.1828235714285713,sl,-461.59662790202304,0,B_15m_1h_4h,long
1,2021-08-31 17:15:00,2021-08-31 17:45:00,1.18281,1.1815725,sl,-456.98066162300285,2,B_15m_1h_4h,long
1,2021-09-01 00:45:00,2021-09-01 03:45:00,1.18092,1.1804346428571428,sl,-452.41085500677275,12,B_15m_1h_4h,long
1,2021-09-01 15:30:00,2021-09-01 15:45:00,1.1826699999999999,1.183912857142857,tp,746.477910761086,1,B_15m_1h_4h,long
1,2021-09-01 19:15:00,2021-09-01 20:45:00,1.1855499999999999,1.1844635714285714,sl,-455.3515255643159,6,B_15m_1h_4h,long
1,2021-09-01 22:00:00,2021-09-01 22:45:00,1.18471,1.184122857142857,sl,-450.79801030867276,3,B_15m_1h_4h,long
1,2021-09-02 06:15:00,2021-09-02 07:45:00,1.1839899999999999,1.1835142857142855,sl,-446.290030205586,6,B_15m_1h_4h,long
1,2021-09-02 08:15:00,2021-09-02 08:45:00,1.18381,1.1843225,tp,736.3785498393232,2,B_15m_1h_4h,long
1,2021-09-02 12:45:00,2021-09-02 15:15:00,1.18523,1.18451,sl,-449.1909154019234,10,B_15m_1h_4h,long
1,2021-09-02 16:00:00,2021-09-02 16:45:00,1.18478,1.1861639285714285,tp,741.1650104131342,3,B_15m_1h_4h,long
1,2021-09-02 19:45:00,2021-09-03 03:15:00,1.1864,1.1878571428571427,tp,753.5177605868024,30,B_15m_1h_4h,long
1,2021-09-03 08:30:00,2021-09-03 09:15:00,1.18797,1.187630357142857,sl,-459.6458339579035,3,B_15m_1h_4h,long
1,2021-09-03 14:15:00,2021-09-03 15:30:00,1.1871399999999999,1.1882489285714284,tp,758.4156260304396,5,B_15m_1h_4h,long
1,2021-09-03 18:15:00,2021-09-06 06:30:00,1.18875,1.1865835714285713,sl,-462.63353187862884,49,B_15m_1h_4h,long
1,2021-09-06 23:30:00,2021-09-07 00:00:00,1.187,1.18682,sl,-458.0071965598425,2,B_15m_1h_4h,long
1,2021-09-07 00:45:00,2021-09-07 00:45:00,1.1870399999999999,1.1867946428571428,sl,-453.42712459424416,0,B_15m_1h_4h,long
1,2021-09-07 10:00:00,2021-09-07 10:30:00,1.18718,1.1880817857142856,tp,748.1547555805029,2,B_15m_1h_4h,long
1,2021-09-07 13:45:00,2021-09-07 15:45:00,1.18672,1.1855392857142857,sl,-456.3744009041067,8,B_15m_1h_4h,long
-1,2021-09-07 19:15:00,2021-09-08 11:15:00,1.18431,1.1821117857142858,tp,753.0177614917508,64,B_15m_1h_4h,short
-1,2021-09-08 13:45:00,2021-09-08 15:30:00,1.18188,1.1828839285714285,sl,-459.3408345099832,7,B_15m_1h_4h,short
-1,2021-09-08 16:00:00,2021-09-08 17:15:00,1.18205,1.1807053571428572,tp,757.9123769414724,5,B_15m_1h_4h,short
-1,2021-09-08 20:00:00,2021-09-08 21:15:00,1.18182,1.182894642857143,sl,-462.3265499342981,5,B_15m_1h_4h,short
-1,2021-09-08 22:00:00,2021-09-09 07:30:00,1.18236,1.1811635714285715,tp,762.8388073914975,38,B_15m_1h_4h,short
-1,2021-09-09 11:00:00,2021-09-09 11:00:00,1.18215,1.1828785714285714,sl,-465.3316725088701,0,B_15m_1h_4h,short
1,2021-09-09 15:00:00,2021-09-09 15:15:00,1.18406,1.1832392857142857,sl,-460.67835578378134,1,B_15m_1h_4h,long
1,2021-09-09 16:15:00,2021-09-09 16:45:00,1.18299,1.1816946428571429,sl,-456.0715722259435,2,B_15m_1h_4h,long
1,2021-09-09 18:00:00,2021-09-10 01:15:00,1.1817,1.1822700000000002,flip,144.7882915370935,29,B_15m_1h_4h,long
-1,2021-09-10 01:30:00,2021-09-10 03:00:00,1.18226,1.182652142857143,sl,-452.95873941905506,6,B_15m_1h_4h,short
-1,2021-09-10 04:00:00,2021-09-10 05:15:00,1.18234,1.1826432142857142,sl,-448.42915202486455,5,B_15m_1h_4h,short
1,2021-09-10 10:00:00,2021-09-10 10:15:00,1.18293,1.183687142857143,tp,739.9081008410265,1,B_15m_1h_4h,long
1,2021-09-10 14:30:00,2021-09-10 15:45:00,1.18356,1.1828185714285715,sl,-451.3439415130262,5,B_15m_1h_4h,long
-1,2021-09-10 23:00:00,2021-09-13 04:00:00,1.1812200000000002,1.1804467857142857,tp,744.717503496707,20,B_15m_1h_4h,short
-1,2021-09-13 07:30:00,2021-09-13 07:45:00,1.18035,1.1797285714285715,tp,757.1294618880147,1,B_15m_1h_4h,short
-1,2021-09-13 13:30:00,2021-09-13 14:00:00,1.17858,1.1773889285714285,tp,769.7482862530486,2,B_15m_1h_4h,short
1,2021-09-14 19:00:00,2021-09-14 21:45:00,1.1823299999999999,1.1808814285714284,sl,-469.54645461427356,11,B_15m_1h_4h,long
-1,2021-09-15 00:45:00,2021-09-15 04:00:00,1.18024,1.1808539285714286,sl,-464.8509900681308,13,B_15m_1h_4h,short
-1,2021-09-15 05:15:00,2021-09-15 09:45:00,1.18056,1.1809714285714286,sl,-460.20248016744955,18,B_15m_1h_4h,short
-1,2021-09-15 10:00:00,2021-09-15 10:15:00,1.18068,1.181270357142857,sl,-455.60045536577496,1,B_15m_1h_4h,short
1,2021-09-15 13:45:00,2021-09-15 14:30:00,1.18288,1.1820335714285712,sl,-451.04445081211725,3,B_15m_1h_4h,long
-1,2021-09-16 10:00:00,2021-09-16 10:45:00,1.17913,1.1781192857142857,tp,744.223343840157,3,B_15m_1h_4h,short
-1,2021-09-16 13:15:00,2021-09-17 10:00:00,1.1766,1.1776778571428572,sl,-453.9762397423977,83,B_15m_1h_4h,short
-1,2021-09-17 13:45:00,2021-09-17 16:15:00,1.17801,1.1763867857142856,tp,749.0607955750586,10,B_15m_1h_4h,short
-1,2021-09-17 23:15:00,2021-09-20 04:30:00,1.17276,1.1719617857142859,tp,761.545142167662,21,B_15m_1h_4h,short
-1,2021-09-20 09:30:00,2021-09-20 10:00:00,1.17144,1.171839642857143,sl,-464.54253672240094,2,B_15m_1h_4h,short
-1,2021-09-20 14:15:00,2021-09-20 15:45:00,1.17072,1.1715525,sl,-459.89711135517695,6,B_15m_1h_4h,short
-1,2021-09-20 23:15:00,2021-09-21 04:45:00,1.1725400000000001,1.1731389285714287,sl,-455.2981402416251,22,B_15m_1h_4h,short
-1,2021-09-21 05:45:00,2021-09-21 10:45:00,1.17317,1.1721575000000002,tp,751.2419313987365,20,B_15m_1h_4h,short
-1,2021-09-21 20:45:00,2021-09-21 21:00:00,1.1722000000000001,1.1730025000000002,sl,-458.2575781531962,1,B_15m_1h_4h,short
-1,2021-09-21 21:30:00,2021-09-22 10:30:00,1.1726100000000002,1.1733525000000002,sl,-453.6750023716642,52,B_15m_1h_4h,short
-1,2021-09-22 11:00:00,2021-09-22 12:00:00,1.1727800000000002,1.1735160714285715,sl,-449.13825234794757,4,B_15m_1h_4h,short
-1,2021-09-22 18:00:00,2021-09-22 21:00:00,1.17344,1.174454642857143,sl,-444.64686982446807,12,B_15m_1h_4h,short
-1,2021-09-22 21:45:00,2021-09-23 11:15:00,1.17086,1.1726942857142857,sl,-440.20040112622337,54,B_15m_1h_4h,short
1,2021-09-23 20:00:00,2021-09-24 09:45:00,1.17447,1.1733610714285714,sl,-435.7983971149611,55,B_15m_1h_4h,long
-1,2021-09-24 18:30:00,2021-09-24 19:15:00,1.17093,1.171970357142857,sl,-431.44041314381155,3,B_15m_1h_4h,short
-1,2021-09-24 20:00:00,2021-09-27 00:00:00,1.1715200000000001,1.1725164285714287,sl,-427.1260090123734,16,B_15m_1h_4h,short
-1,2021-09-27 00:15:00,2021-09-27 02:45:00,1.1718,1.1722457142857143,sl,-422.85474892224966,10,B_15m_1h_4h,short
-1,2021-09-27 03:30:00,2021-09-27 10:00:00,1.1719600000000001,1.1709332142857143,tp,697.7103357217622,26,B_15m_1h_4h,short
-1,2021-09-27 14:30:00,2021-09-27 15:30:00,1.16965,1.1705542857142857,sl,-425.6033047902448,4,B_15m_1h_4h,short
-1,2021-09-27 16:15:00,2021-09-28 09:15:00,1.17014,1.1683828571428572,tp,702.2454529039039,68,B_15m_1h_4h,short
-1,2021-09-28 12:30:00,2021-09-28 14:45:00,1.1679000000000002,1.1691032142857145,sl,-428.3697262713813,9,B_15m_1h_4h,short
-1,2021-09-28 15:15:00,2021-09-28 16:00:00,1.1677300000000002,1.1686953571428573,sl,-424.08602900866754,3,B_15m_1h_4h,short
-1,2021-09-28 17:45:00,2021-09-29 10:00:00,1.16852,1.1659789285714286,tp,699.7419478642607,65,B_15m_1h_4h,short
-1,2021-09-29 12:45:00,2021-09-29 14:15:00,1.16628,1.16418,tp,711.404313662014,6,B_15m_1h_4h,short
-1,2021-09-29 15:45:00,2021-09-29 17:00:00,1.16494,1.163009642857143,tp,723.261052223045,5,B_15m_1h_4h,short
-1,2021-09-29 21:00:00,2021-09-29 21:15:00,1.15943,1.1603910714285715,sl,-441.1892418560741,1,B_15m_1h_4h,short
-1,2021-09-29 22:30:00,2021-09-30 03:15:00,1.15941,1.1602639285714287,sl,-436.77734943751335,19,B_15m_1h_4h,short
-1,2021-09-30 03:45:00,2021-09-30 04:00:00,1.15998,1.1603828571428572,sl,-432.4095759431382,1,B_15m_1h_4h,short
-1,2021-09-30 06:45:00,2021-09-30 08:45:00,1.16057,1.1598217857142858,tp,713.4758003060368,8,B_15m_1h_4h,short
-1,2021-09-30 10:15:00,2021-09-30 10:15:00,1.15923,1.1600432142857142,sl,-435.2202381867672,0,B_15m_1h_4h,short
-1,2021-09-30 11:00:00,2021-09-30 13:15:00,1.16038,1.1586710714285715,tp,718.1133930081347,9,B_15m_1h_4h,short
-1,2021-09-30 17:00:00,2021-10-01 14:30:00,1.1585,1.1599517857142858,sl,-438.0491697349808,86,B_15m_1h_4h,short
-1,2021-10-01 21:15:00,2021-10-04 01:15:00,1.1597600000000001,1.1606728571428573,sl,-433.668678037631,16,B_15m_1h_4h,short
-1,2021-10-04 03:00:00,2021-10-04 03:00:00,1.16062,1.1612146428571428,sl,-429.3319912572547,0,B_15m_1h_4h,short
-1,2021-10-04 03:30:00,2021-10-04 04:45:00,1.16074,1.1596257142857143,tp,708.3977855745172,5,B_15m_1h_4h,short
-1,2021-10-05 08:30:00,2021-10-05 09:30:00,1.1594200000000001,1.159804642857143,sl,-432.12264920042736,4,B_15m_1h_4h,short
-1,2021-10-05 12:00:00,2021-10-05 17:00:00,1.15981,1.158529642857143,tp,713.0023711807463,20,B_15m_1h_4h,short
-1,2021-10-05 19:45:00,2021-10-06 07:15:00,1.16029,1.1584810714285716,tp,724.8857440337174,46,B_15m_1h_4h,short
-1,2021-10-06 17:00:00,2021-10-06 17:45:00,1.1542000000000001,1.1551728571428572,sl,-442.1803038605677,3,B_15m_1h_4h,short
-1,2021-10-06 22:00:00,2021-10-06 22:45:00,1.15499,1.1558557142857142,sl,-437.758500821962,3,B_15m_1h_4h,short
-1,2021-10-07 04:15:00,2021-10-07 04:30:00,1.15538,1.1557914285714286,sl,-433.38091581374243,1,B_15m_1h_4h,short
-1,2021-10-07 07:45:00,2021-10-07 09:30:00,1.1555,1.1558642857142858,sl,-429.04710665560503,7,B_15m_1h_4h,short
-1,2021-10-07 15:15:00,2021-10-07 16:15:00,1.15616,1.1548707142857144,tp,707.9277259816669,4,B_15m_1h_4h,short
-1,2021-10-07 18:00:00,2021-10-08 08:45:00,1.1560300000000001,1.1541550000000003,tp,719.7265214146906,59,B_15m_1h_4h,short
-1,2021-10-08 09:00:00,2021-10-08 09:00:00,1.15412,1.1546214285714287,sl,-439.0331780630125,0,B_15m_1h_4h,short
-1,2021-10-08 10:30:00,2021-10-08 11:30:00,1.15457,1.1551957142857143,sl,-434.6428462823823,4,B_15m_1h_4h,short
-1,2021-10-11 22:30:00,2021-10-11 23:00:00,1.1557,1.1549928571428572,tp,717.1606963657807,2,B_15m_1h_4h,short
-1,2021-10-12 00:00:00,2021-10-12 05:30:00,1.15516,1.1555917857142857,sl,-437.4680247832163,22,B_15m_1h_4h,short
-1,2021-10-12 07:30:00,2021-10-12 08:00:00,1.15571,1.156115,sl,-433.0933445353841,2,B_15m_1h_4h,short
-1,2021-10-12 10:15:00,2021-10-12 11:15:00,1.15567,1.1562142857142856,sl,-428.7624110900303,4,B_15m_1h_4h,short
-1,2021-10-12 17:15:00,2021-10-12 17:45:00,1.15335,1.1545007142857144,sl,-424.47478697913,2,B_15m_1h_4h,short
-1,2021-10-12 18:30:00,2021-10-13 05:00:00,1.1541700000000001,1.1554664285714287,sl,-420.2300391093387,42,B_15m_1h_4h,short
-1,2021-10-13 11:00:00,2021-10-13 11:15:00,1.1550200000000002,1.155554642857143,sl,-416.0277387182453,1,B_15m_1h_4h,short
-1,2021-10-13 19:00:00,2021-10-13 20:00:00,1.1567100000000001,1.1582164285714287,sl,-411.8674613310629,4,B_15m_1h_4h,short
1,2021-10-13 21:45:00,2021-10-14 09:30:00,1.15859,1.1601221428571429,tp,679.5813111962865,47,B_15m_1h_4h,long
1,2021-10-14 14:15:00,2021-10-14 14:45:00,1.16153,1.1607221428571428,sl,-414.5445998297151,2,B_15m_1h_4h,long
-1,2021-10-14 20:15:00,2021-10-14 21:45:00,1.15875,1.1594935714285715,sl,-410.39915383141795,6,B_15m_1h_4h,short
1,2021-10-15 01:00:00,2021-10-15 02:30:00,1.15966,1.1591671428571428,sl,-406.2951622931038,6,B_15m_1h_4h,long
1,2021-10-15 04:00:00,2021-10-15 04:30:00,1.15943,1.1601496428571427,tp,670.3870177835522,2,B_15m_1h_4h,long
1,2021-10-15 09:30:00,2021-10-15 11:00:00,1.1609399999999999,1.1615364285714285,tp,681.5601347464266,6,B_15m_1h_4h,long
1,2021-10-15 13:15:00,2021-10-15 15:15:00,1.16079,1.159785,sl,-415.7516821954725,8,B_15m_1h_4h,long
1,2021-10-15 15:45:00,2021-10-15 15:45:00,1.1604299999999999,1.1594807142857142,sl,-411.59416537351774,0,B_15m_1h_4h,long
1,2021-10-18 01:00:00,2021-10-18 03:00:00,1.1599899999999999,1.1593289285714286,sl,-407.47822371978253,8,B_15m_1h_4h,long
-1,2021-10-18 09:30:00,2021-10-18 10:00:00,1.1572900000000002,1.1577700000000002,sl,-403.40344148258475,2,B_15m_1h_4h,short
-1,2021-10-18 11:45:00,2021-10-18 13:45:00,1.15823,1.1591,sl,-399.36940706775886,8,B_15m_1h_4h,short
1,2021-10-18 18:30:00,2021-10-19 04:00:00,1.16052,1.1626075,tp,658.9595216617554,38,B_15m_1h_4h,long
1,2021-10-19 06:45:00,2021-10-19 09:30:00,1.1645999999999999,1.1657535714285712,tp,669.9421803560357,11,B_15m_1h_4h,long
1,2021-10-19 10:30:00,2021-10-19 12:45:00,1.16526,1.166702857142857,tp,681.1078833620986,9,B_15m_1h_4h,long
1,2021-10-19 14:00:00,2021-10-19 15:15:00,1.166,1.1649446428571428,sl,-415.4758088508801,5,B_15m_1h_4h,long
1,2021-10-19 17:00:00,2021-10-19 17:30:00,1.16559,1.1646964285714283,sl,-411.3210507623713,2,B_15m_1h_4h,long
1,2021-10-20 19:30:00,2021-10-21 05:30:00,1.165,1.1664642857142857,tp,678.679733757844,40,B_15m_1h_4h,long
1,2021-10-21 15:45:00,2021-10-21 17:30:00,1.16449,1.16374,sl,-413.9946375923261,7,B_15m_1h_4h,long
1,2021-10-21 17:45:00,2021-10-21 20:00:00,1.16447,1.1634071428571429,sl,-409.8546912164028,9,B_15m_1h_4h,long
1,2021-10-21 20:30:00,2021-10-21 20:45:00,1.16398,1.1630328571428572,sl,-405.7561443042388,1,B_15m_1h_4h,long
1,2021-10-21 23:45:00,2021-10-22 09:15:00,1.16229,1.1633114285714286,tp,669.497638101897,38,B_15m_1h_4h,long
1,2021-10-22 13:30:00,2021-10-22 14:45:00,1.1643,1.1635992857142856,sl,-408.3935592422154,5,B_15m_1h_4h,long
1,2021-10-22 20:00:00,2021-10-25 06:00:00,1.1633,1.1656160714285715,tp,673.849372749634,40,B_15m_1h_4h,long
1,2021-10-25 10:30:00,2021-10-25 11:30:00,1.16533,1.1646485714285715,sl,-411.0481173772896,4,B_15m_1h_4h,long
-1,2021-10-25 18:45:00,2021-10-26 10:15:00,1.16101,1.1594278571428573,tp,678.229393672528,62,B_15m_1h_4h,short
-1,2021-10-26 23:00:00,2021-10-27 00:00:00,1.15977,1.1589717857142858,tp,689.5332169002115,4,B_15m_1h_4h,short
1,2021-10-27 19:15:00,2021-10-28 01:45:00,1.16014,1.16014,flip,0.0,26,B_15m_1h_4h,long
-1,2021-10-28 02:00:00,2021-10-28 03:00:00,1.16016,1.1595135714285716,tp,701.0254371821538,4,B_15m_1h_4h,short
1,2021-10-28 21:15:00,2021-10-29 04:30:00,1.16876,1.167622142857143,sl,-427.6255166810656,29,B_15m_1h_4h,long
-1,2021-10-29 22:30:00,2021-11-01 00:00:00,1.1554600000000002,1.1562903571428573,sl,-423.349261514255,6,B_15m_1h_4h,short
-1,2021-11-01 00:15:00,2021-11-01 06:00:00,1.15594,1.1548810714285715,tp,698.5262814985696,23,B_15m_1h_4h,short
-1,2021-11-01 08:30:00,2021-11-01 08:30:00,1.1554900000000001,1.1560482142857142,sl,-426.10103171409816,0,B_15m_1h_4h,short
-1,2021-11-01 15:30:00,2021-11-01 16:45:00,1.1574600000000002,1.1583139285714288,sl,-421.8400213969572,5,B_15m_1h_4h,short
-1,2021-11-02 20:15:00,2021-11-03 10:15:00,1.1578600000000001,1.1588500000000002,sl,-417.6216211829876,56,B_15m_1h_4h,short
-1,2021-11-03 18:45:00,2021-11-03 20:00:00,1.15781,1.1589971428571428,sl,-413.4454049711577,5,B_15m_1h_4h,short
-1,2021-11-03 20:30:00,2021-11-03 20:45:00,1.1581700000000001,1.1595264285714288,sl,-409.31095092144614,1,B_15m_1h_4h,short
-1,2021-11-04 09:30:00,2021-11-04 10:00:00,1.15754,1.1565292857142857,tp,675.3630690205345,2,B_15m_1h_4h,short
-1,2021-11-04 12:15:00,2021-11-04 14:00:00,1.15464,1.1557478571428572,sl,-411.97147210243696,7,B_15m_1h_4h,short
-1,2021-11-04 16:00:00,2021-11-04 17:15:00,1.15528,1.1532657142857143,tp,679.752928969021,5,B_15m_1h_4h,short
-1,2021-11-05 02:15:00,2021-11-05 04:45:00,1.15494,1.1542328571428573,tp,691.0821444516934,10,B_15m_1h_4h,short
-1,2021-11-05 14:45:00,2021-11-05 15:30:00,1.15238,1.1533957142857143,sl,-421.56010811561976,3,B_15m_1h_4h,short
-1,2021-11-05 16:00:00,2021-11-05 17:00:00,1.15184,1.1532007142857141,sl,-417.34450703446356,4,B_15m_1h_4h,short
-1,2021-11-08 06:00:00,2021-11-08 06:45:00,1.15572,1.15626,sl,-413.17106196411896,3,B_15m_1h_4h,short
-1,2021-11-08 07:45:00,2021-11-08 08:00:00,1.15598,1.1563935714285716,sl,-409.0393513444778,1,B_15m_1h_4h,short
-1,2021-11-08 15:45:00,2021-11-08 17:00:00,1.15708,1.1580217857142858,sl,-404.948957831033,5,B_15m_1h_4h,short
1,2021-11-08 21:15:00,2021-11-09 02:30:00,1.15882,1.1582124999999999,sl,-400.89946825272267,21,B_15m_1h_4h,long
1,2021-11-09 22:45:00,2021-11-10 00:00:00,1.15963,1.1590010714285714,sl,-396.89047357019547,5,B_15m_1h_4h,long
