feature,coef_on_zscore,abs_coef,feature_mean_train,feature_std_train,coef_per_raw_unit
v100_30m,-0.05552463679890935,0.05552463679890935,-0.017690585748041287,0.9998435093432828,-0.05553332724575973
cci30_30m,0.03416396988352212,0.03416396988352212,10.237410748141412,117.80987218495845,0.00028999241956468273
v30_5m,-0.028982077829964894,0.028982077829964894,-0.0025805248103469717,0.9999966704403086,-0.028982174327844307
v30_30m,0.027971780800674473,0.027971780800674473,-0.0193694814077851,0.9998123939969906,0.027977029459347418
cci100_5m,-0.027175594108108356,0.027175594108108356,7.609256191950584,121.0571348521353,-0.0002244856872030043
cci30_5m,-0.023976972126143508,0.023976972126143508,4.033341466434094,115.19958677812006,-0.00020813418517137832
cci100_30m,0.014685963415857914,0.014685963415857914,15.654819480360473,119.65672731200723,0.00012273412239968738
v100_5m,-0.004931651064016893,0.004931651064016893,-0.0047879616963064295,0.9999885376457044,-0.004931707592996606
